Sales_ID,Order_Date,Customer_ID,Product_ID,Rep_ID,Quantity,Product_Cost,Selling_Price,Discount%,After_Discount_Price,Payment_Method,Region,Order_Status
SALE00262,2023-10-29,CUST116,PROD007,REP007,1,597.82,1021.42,15,868.21,Card,Central,Success
SALE00263,2024-04-09,CUST004,PROD012,REP008,1,123.12,165.55,0,165.55,UPI,North,Success
SALE00264,2024-06-01,CUST026,PROD002,REP007,1,237.74,288.91,30,202.24,Wallet,West,Success
SALE00265,2024-09-11,CUST079,PROD012,REP004,3,369.36,496.65,15,422.15,NetBanking,East,Success
SALE00266,2024-03-16,CUST046,PROD006,REP008,1,487.35,766.31,25,574.73,Cash,North,Success
SALE00267,2023-04-12,CUST042,PROD001,REP007,5,1753.85,2059.15,30,1441.4,Cash,Central,Success
SALE00268,2025-03-23,CUST042,PROD006,REP007,1,487.35,766.31,0,766.31,Cash,Central,Success
SALE00269,2024-12-19,CUST011,PROD009,REP002,1,32.84,39.23,5,37.27,Card,North,Success
SALE00270,2023-04-28,CUST009,PROD003,REP003,1,77,134.12,5,127.41,UPI,North,Success
SALE00271,2025-05-23,CUST057,PROD014,REP007,2,612.08,801.04,30,560.73,Wallet,Central,Success
SALE00272,2024-11-01,CUST058,PROD002,REP009,1,237.74,288.91,0,288.91,Wallet,West,Success
SALE00273,2024-10-28,CUST075,PROD014,REP008,1,306.04,400.52,0,400.52,Card,North,Success
SALE00274,2025-06-17,CUST091,PROD011,REP009,1,534.18,858.71,5,815.77,NetBanking,West,Success
SALE00275,2025-02-26,CUST025,PROD006,REP001,1,487.35,766.31,5,727.99,Cash,South,Failed
SALE00276,2024-07-18,CUST024,PROD006,REP009,2,974.7,1532.62,0,1532.62,UPI,West,Failed
SALE00277,2025-01-08,CUST053,PROD011,REP010,1,534.18,858.71,0,858.71,Card,Central,Success
SALE00278,2025-06-05,CUST038,PROD009,REP008,1,32.84,39.23,0,39.23,UPI,North,Success
SALE00279,2023-08-09,CUST042,PROD010,REP007,1,698.22,1141.87,5,1084.78,NetBanking,Central,Success
SALE00280,2024-03-16,CUST052,PROD006,REP004,1,487.35,766.31,0,766.31,Card,East,Success
SALE00281,2024-04-07,CUST082,PROD008,REP008,1,441.75,762.83,15,648.41,NetBanking,North,Success
SALE00282,2025-06-28,CUST010,PROD015,REP009,1,479.81,607.94,0,607.94,Cash,West,Success
SALE00283,2023-08-22,CUST013,PROD005,REP004,1,332.89,592.54,10,533.29,UPI,East,Success
SALE00284,2024-02-28,CUST003,PROD007,REP008,1,597.82,1021.42,25,766.06,UPI,North,Success
SALE00285,2023-12-14,CUST031,PROD005,REP008,1,332.89,592.54,20,474.03,Wallet,North,Success
SALE00286,2025-04-27,CUST001,PROD012,REP004,1,123.12,165.55,0,165.55,Wallet,East,Success
SALE00287,2024-04-09,CUST021,PROD012,REP003,1,123.12,165.55,0,165.55,Card,South,Success
SALE00288,2024-02-13,CUST028,PROD005,REP001,1,332.89,592.54,10,533.29,Wallet,North,Success
SALE00289,2024-03-01,CUST009,PROD002,REP001,1,237.74,288.91,10,260.02,UPI,North,Success
SALE00290,2025-01-17,CUST033,PROD001,REP006,1,350.77,411.83,20,329.46,NetBanking,West,Success
SALE00291,2023-04-08,CUST001,PROD007,REP004,2,1195.64,2042.84,0,2042.84,Card,East,Success
SALE00292,2023-11-17,CUST001,PROD007,REP004,1,597.82,1021.42,10,919.28,Cash,East,Success
SALE00293,2024-03-13,CUST062,PROD015,REP004,1,479.81,607.94,0,607.94,Card,East,Success
SALE00294,2023-11-17,CUST011,PROD008,REP008,1,441.75,762.83,25,572.12,NetBanking,North,Success
SALE00295,2024-11-12,CUST004,PROD005,REP008,1,332.89,592.54,20,474.03,UPI,North,Success
SALE00296,2023-09-19,CUST026,PROD014,REP002,2,612.08,801.04,5,760.99,Cash,West,Success
SALE00297,2024-01-19,CUST049,PROD008,REP006,1,441.75,762.83,20,610.26,Card,West,Success
SALE00298,2025-09-03,CUST006,PROD009,REP011,1,32.84,39.23,20,31.38,UPI,West,Success
SALE00299,2023-06-06,CUST035,PROD002,REP006,2,475.48,577.82,10,520.04,Card,West,Success
SALE00300,2024-12-04,CUST003,PROD006,REP008,2,974.7,1532.62,5,1455.99,NetBanking,North,Success
SALE00301,2025-08-03,CUST002,PROD015,REP002,4,1919.24,2431.76,15,2067,NetBanking,West,Success
SALE00302,2024-04-30,CUST027,PROD009,REP004,1,32.84,39.23,0,39.23,UPI,East,Success
SALE00303,2023-03-10,CUST028,PROD006,REP008,2,974.7,1532.62,0,1532.62,UPI,North,Success
SALE00304,2023-04-04,CUST037,PROD010,REP008,1,698.22,1141.87,0,1141.87,Wallet,North,Success
SALE00305,2025-05-01,CUST044,PROD014,REP008,1,306.04,400.52,5,380.49,Wallet,North,Success
SALE00306,2023-03-29,CUST113,PROD005,REP008,1,332.89,592.54,25,444.4,Wallet,North,Success
SALE00307,2023-04-06,CUST026,PROD008,REP009,1,441.75,762.83,0,762.83,UPI,West,Success
SALE00308,2024-03-18,CUST010,PROD015,REP011,1,479.81,607.94,20,486.35,Card,West,Success
SALE00309,2023-04-09,CUST052,PROD004,REP004,2,583.42,919.24,30,643.47,Cash,East,Success
SALE00310,2025-02-01,CUST008,PROD011,REP003,1,534.18,858.71,0,858.71,Wallet,South,Success
SALE00311,2025-01-26,CUST019,PROD009,REP002,2,65.68,78.46,5,74.54,Card,West,Success
SALE00312,2024-01-17,CUST003,PROD010,REP008,1,698.22,1141.87,5,1084.78,Card,North,Success
SALE00313,2025-04-11,CUST001,PROD006,REP004,1,487.35,766.31,20,613.05,Wallet,East,Returned
SALE00314,2023-05-14,CUST109,PROD006,REP008,1,487.35,766.31,15,651.36,Card,North,Success
SALE00315,2024-07-23,CUST065,PROD010,REP008,1,698.22,1141.87,0,1141.87,NetBanking,North,Success
SALE00316,2023-03-03,CUST042,PROD005,REP007,1,332.89,592.54,25,444.4,NetBanking,Central,Success
SALE00317,2024-08-23,CUST016,PROD007,REP008,1,597.82,1021.42,20,817.14,Cash,North,Success
SALE00318,2024-07-29,CUST005,PROD004,REP009,1,291.71,459.62,0,459.62,Cash,West,Success
SALE00319,2024-07-29,CUST005,PROD001,REP002,1,350.77,411.83,0,411.83,NetBanking,West,Success
SALE00320,2023-12-04,CUST007,PROD015,REP008,2,959.62,1215.88,30,851.12,Card,West,Failed
SALE00321,2024-11-17,CUST028,PROD007,REP008,1,597.82,1021.42,5,970.35,NetBanking,North,Success
SALE00322,2023-05-06,CUST043,PROD015,REP003,1,479.81,607.94,15,516.75,UPI,South,Success
SALE00323,2024-02-25,CUST039,PROD003,REP006,1,77,134.12,0,134.12,NetBanking,West,Success
SALE00324,2023-12-29,CUST008,PROD009,REP011,1,32.84,39.23,0,39.23,Wallet,South,Returned
SALE00325,2025-06-13,CUST105,PROD004,REP008,2,583.42,919.24,20,735.39,Cash,North,Success
SALE00326,2024-11-12,CUST046,PROD012,REP008,2,246.24,331.1,25,248.32,NetBanking,North,Success
SALE00327,2025-08-21,CUST028,PROD012,REP008,2,246.24,331.1,30,231.77,Cash,North,Success
SALE00328,2025-02-07,CUST034,PROD003,REP010,1,77,134.12,0,134.12,Cash,South,Success
SALE00329,2024-03-09,CUST017,PROD014,REP007,2,612.08,801.04,10,720.94,Card,North,Success
SALE00330,2025-06-07,CUST007,PROD004,REP011,1,291.71,459.62,5,436.64,NetBanking,West,Success
SALE00331,2025-07-26,CUST011,PROD009,REP008,1,32.84,39.23,15,33.35,Card,North,Success
SALE00332,2025-01-08,CUST047,PROD015,REP012,1,479.81,607.94,10,547.15,Cash,South,Failed
SALE00333,2023-02-22,CUST001,PROD014,REP004,2,612.08,801.04,5,760.99,Cash,East,Success
SALE00334,2023-10-22,CUST003,PROD015,REP011,1,479.81,607.94,10,547.15,UPI,North,Success
SALE00335,2024-09-06,CUST002,PROD006,REP002,1,487.35,766.31,5,727.99,NetBanking,West,Success
SALE00336,2023-11-16,CUST001,PROD003,REP009,2,154,268.24,5,254.83,UPI,East,Success
SALE00337,2023-12-27,CUST072,PROD004,REP010,1,291.71,459.62,10,413.66,UPI,South,Success
SALE00338,2023-04-17,CUST042,PROD008,REP008,1,441.75,762.83,15,648.41,Wallet,Central,Success
SALE00339,2024-08-14,CUST022,PROD012,REP007,1,123.12,165.55,10,149,Wallet,West,Success
SALE00340,2024-06-03,CUST003,PROD003,REP008,1,77,134.12,0,134.12,Wallet,North,Success
SALE00341,2023-08-06,CUST023,PROD010,REP008,2,1396.44,2283.74,0,2283.74,Card,North,Success
SALE00342,2023-06-08,CUST022,PROD006,REP009,1,487.35,766.31,0,766.31,NetBanking,West,Success
SALE00343,2024-11-03,CUST005,PROD006,REP003,2,974.7,1532.62,30,1072.83,NetBanking,West,Success
SALE00344,2024-05-08,CUST018,PROD010,REP003,1,698.22,1141.87,5,1084.78,NetBanking,South,Success
SALE00345,2023-08-18,CUST015,PROD008,REP004,2,883.5,1525.66,10,1373.09,Card,East,Failed
SALE00346,2025-05-17,CUST035,PROD012,REP006,1,123.12,165.55,10,149,Cash,West,Success
SALE00347,2023-04-21,CUST036,PROD003,REP002,3,231,402.36,15,342.01,NetBanking,West,Success
SALE00348,2023-12-25,CUST002,PROD012,REP011,1,123.12,165.55,20,132.44,UPI,West,Success
SALE00349,2025-05-15,CUST013,PROD002,REP004,2,475.48,577.82,0,577.82,Wallet,East,Success
SALE00350,2024-07-23,CUST036,PROD004,REP009,1,291.71,459.62,30,321.73,NetBanking,West,Success
SALE00351,2024-01-12,CUST024,PROD010,REP002,1,698.22,1141.87,0,1141.87,Cash,West,Success
SALE00352,2023-04-28,CUST072,PROD013,REP010,1,232.47,275.82,0,275.82,NetBanking,South,Success
SALE00353,2025-02-19,CUST039,PROD005,REP002,2,665.78,1185.08,30,829.56,NetBanking,West,Success
SALE00354,2023-10-13,CUST005,PROD006,REP011,1,487.35,766.31,5,727.99,Card,West,Success
SALE00355,2024-08-10,CUST002,PROD008,REP006,1,441.75,762.83,15,648.41,Cash,West,Success
SALE00356,2023-08-20,CUST037,PROD005,REP008,4,1331.56,2370.16,0,2370.16,UPI,North,Success
SALE00357,2025-04-06,CUST001,PROD012,REP004,2,246.24,331.1,5,314.54,NetBanking,East,Success
SALE00358,2024-03-15,CUST032,PROD012,REP007,1,123.12,165.55,0,165.55,Cash,South,Success
SALE00359,2025-05-15,CUST100,PROD003,REP009,1,77,134.12,10,120.71,Card,West,Failed
SALE00360,2024-07-28,CUST031,PROD008,REP008,1,441.75,762.83,5,724.69,Wallet,North,Success
SALE00361,2025-02-24,CUST014,PROD012,REP011,2,246.24,331.1,0,331.1,NetBanking,West,Returned
SALE00362,2025-04-18,CUST037,PROD006,REP008,2,974.7,1532.62,20,1226.1,Card,North,Success
SALE00363,2024-09-28,CUST020,PROD010,REP008,2,1396.44,2283.74,20,1826.99,Cash,North,Success
SALE00364,2024-09-20,CUST028,PROD001,REP008,1,350.77,411.83,20,329.46,Card,North,Failed
SALE00365,2024-11-22,CUST100,PROD009,REP002,1,32.84,39.23,10,35.31,Cash,West,Success
SALE00366,2024-10-20,CUST014,PROD003,REP002,1,77,134.12,25,100.59,NetBanking,West,Success
SALE00367,2024-07-24,CUST109,PROD013,REP011,1,232.47,275.82,30,193.07,UPI,North,Success
SALE00368,2023-01-27,CUST089,PROD006,REP012,2,974.7,1532.62,5,1455.99,NetBanking,South,Success
SALE00369,2024-09-15,CUST006,PROD005,REP006,1,332.89,592.54,30,414.78,Cash,West,Success
SALE00370,2025-08-09,CUST002,PROD013,REP002,1,232.47,275.82,15,234.45,Wallet,West,Success
SALE00371,2024-11-04,CUST003,PROD001,REP008,2,701.54,823.66,0,823.66,Cash,North,Success
SALE00372,2025-04-29,CUST001,PROD007,REP004,1,597.82,1021.42,10,919.28,Cash,East,Success
SALE00373,2024-12-11,CUST003,PROD006,REP008,1,487.35,766.31,30,536.42,Cash,North,Success
SALE00374,2023-10-01,CUST041,PROD005,REP009,2,665.78,1185.08,30,829.56,NetBanking,West,Success
SALE00375,2023-01-30,CUST002,PROD014,REP006,3,918.12,1201.56,30,841.09,Wallet,West,Success
SALE00376,2023-07-04,CUST010,PROD012,REP009,2,246.24,331.1,10,297.99,NetBanking,West,Returned
SALE00377,2023-10-07,CUST068,PROD002,REP006,1,237.74,288.91,20,231.13,UPI,West,Failed
SALE00378,2024-12-20,CUST001,PROD011,REP004,1,534.18,858.71,20,686.97,Wallet,East,Success
SALE00379,2025-02-19,CUST060,PROD008,REP002,1,441.75,762.83,5,724.69,Cash,South,Success
SALE00380,2023-11-13,CUST008,PROD014,REP003,2,612.08,801.04,5,760.99,UPI,South,Success
SALE00381,2025-08-01,CUST004,PROD006,REP008,1,487.35,766.31,15,651.36,NetBanking,North,Success
SALE00382,2023-12-14,CUST042,PROD009,REP005,2,65.68,78.46,0,78.46,Card,Central,Success
SALE00383,2023-12-26,CUST036,PROD008,REP002,1,441.75,762.83,25,572.12,Wallet,West,Success
SALE00384,2023-01-07,CUST079,PROD008,REP008,1,441.75,762.83,10,686.55,NetBanking,East,Success
SALE00385,2023-07-05,CUST045,PROD008,REP008,2,883.5,1525.66,25,1144.25,NetBanking,North,Success
SALE00386,2025-06-09,CUST056,PROD005,REP001,2,665.78,1185.08,15,1007.32,Card,South,Success
SALE00387,2023-05-27,CUST009,PROD012,REP008,1,123.12,165.55,5,157.27,Wallet,North,Success
SALE00388,2024-08-02,CUST005,PROD007,REP002,3,1793.46,3064.26,0,3064.26,Card,West,Success
SALE00389,2024-11-04,CUST047,PROD015,REP005,5,2399.05,3039.7,5,2887.71,Cash,South,Success
SALE00390,2024-02-15,CUST057,PROD005,REP007,3,998.67,1777.62,0,1777.62,Cash,Central,Success
SALE00391,2023-03-13,CUST116,PROD010,REP007,2,1396.44,2283.74,15,1941.18,Wallet,Central,Success
SALE00392,2023-05-26,CUST016,PROD015,REP008,2,959.62,1215.88,5,1155.09,Wallet,North,Success
SALE00393,2025-01-28,CUST013,PROD010,REP004,2,1396.44,2283.74,25,1712.8,Cash,East,Success
SALE00394,2024-10-10,CUST049,PROD014,REP011,1,306.04,400.52,10,360.47,UPI,West,Success
SALE00395,2023-02-01,CUST010,PROD012,REP011,1,123.12,165.55,0,165.55,UPI,West,Success
SALE00396,2023-04-04,CUST097,PROD006,REP012,1,487.35,766.31,10,689.68,Wallet,South,Success
SALE00397,2025-02-03,CUST072,PROD009,REP001,1,32.84,39.23,30,27.46,Wallet,South,Returned
SALE00398,2024-06-27,CUST018,PROD003,REP010,1,77,134.12,0,134.12,Wallet,South,Success
SALE00399,2023-08-09,CUST047,PROD008,REP001,1,441.75,762.83,0,762.83,NetBanking,South,Success
SALE00400,2024-01-21,CUST047,PROD005,REP005,3,998.67,1777.62,10,1599.86,UPI,South,Success
SALE00401,2024-03-05,CUST003,PROD012,REP008,2,246.24,331.1,25,248.32,Cash,North,Success
SALE00402,2024-04-09,CUST088,PROD008,REP001,1,441.75,762.83,10,686.55,Wallet,South,Success
SALE00403,2023-12-16,CUST025,PROD007,REP001,1,597.82,1021.42,0,1021.42,Cash,South,Returned
SALE00404,2023-06-11,CUST063,PROD005,REP008,2,665.78,1185.08,5,1125.83,UPI,North,Success
SALE00405,2024-01-14,CUST010,PROD015,REP012,2,959.62,1215.88,0,1215.88,UPI,West,Success
SALE00406,2023-11-16,CUST085,PROD002,REP009,3,713.22,866.73,0,866.73,UPI,West,Success
SALE00407,2025-01-08,CUST015,PROD001,REP004,5,1753.85,2059.15,5,1956.19,Card,East,Failed
SALE00408,2023-11-29,CUST001,PROD005,REP004,4,1331.56,2370.16,10,2133.14,Card,East,Success
SALE00409,2025-03-06,CUST089,PROD015,REP001,1,479.81,607.94,20,486.35,Wallet,South,Success
SALE00410,2025-08-22,CUST003,PROD015,REP008,1,479.81,607.94,10,547.15,NetBanking,North,Success
SALE00411,2024-08-04,CUST010,PROD010,REP002,2,1396.44,2283.74,10,2055.37,Wallet,West,Success
SALE00412,2024-09-02,CUST103,PROD014,REP003,1,306.04,400.52,0,400.52,Cash,South,Returned
SALE00413,2023-03-28,CUST103,PROD005,REP003,2,665.78,1185.08,15,1007.32,NetBanking,South,Success
SALE00414,2025-06-23,CUST031,PROD015,REP008,1,479.81,607.94,5,577.54,NetBanking,North,Success
SALE00415,2023-02-23,CUST036,PROD003,REP006,2,154,268.24,5,254.83,UPI,West,Success
SALE00416,2023-06-09,CUST019,PROD003,REP009,1,77,134.12,5,127.41,NetBanking,West,Success
SALE00417,2023-06-11,CUST009,PROD003,REP008,1,77,134.12,25,100.59,Cash,North,Success
SALE00418,2025-02-11,CUST010,PROD009,REP006,1,32.84,39.23,0,39.23,NetBanking,West,Success
SALE00419,2024-09-24,CUST040,PROD012,REP012,3,369.36,496.65,15,422.15,UPI,South,Success
SALE00420,2023-02-20,CUST047,PROD006,REP010,1,487.35,766.31,5,727.99,Card,South,Success
SALE00421,2024-11-21,CUST050,PROD015,REP008,3,1439.43,1823.82,15,1550.25,UPI,North,Success
SALE00422,2023-03-25,CUST050,PROD007,REP008,2,1195.64,2042.84,5,1940.7,UPI,North,Success
SALE00423,2023-10-06,CUST003,PROD003,REP008,2,154,268.24,20,214.59,NetBanking,North,Success
SALE00424,2024-03-29,CUST024,PROD008,REP002,2,883.5,1525.66,5,1449.38,Cash,West,Success
SALE00425,2024-11-08,CUST002,PROD010,REP006,1,698.22,1141.87,0,1141.87,Wallet,West,Success
SALE00426,2024-03-10,CUST028,PROD013,REP012,1,232.47,275.82,10,248.24,NetBanking,North,Success
SALE00427,2024-05-12,CUST019,PROD008,REP009,1,441.75,762.83,15,648.41,Card,West,Success
SALE00428,2024-09-13,CUST081,PROD009,REP005,2,65.68,78.46,25,58.84,UPI,South,Success
SALE00429,2024-03-28,CUST011,PROD005,REP008,2,665.78,1185.08,5,1125.83,Card,North,Success
SALE00430,2024-02-29,CUST004,PROD010,REP008,1,698.22,1141.87,15,970.59,Card,North,Failed
SALE00431,2023-10-07,CUST004,PROD015,REP008,1,479.81,607.94,0,607.94,UPI,North,Success
SALE00432,2023-08-09,CUST048,PROD001,REP008,1,350.77,411.83,25,308.87,UPI,North,Failed
SALE00433,2025-02-12,CUST035,PROD014,REP006,1,306.04,400.52,15,340.44,Cash,West,Success
SALE00434,2024-06-08,CUST003,PROD009,REP008,1,32.84,39.23,5,37.27,Wallet,North,Success
SALE00435,2023-04-27,CUST003,PROD005,REP008,1,332.89,592.54,5,562.91,UPI,North,Success
SALE00436,2023-12-20,CUST042,PROD015,REP005,1,479.81,607.94,30,425.56,NetBanking,Central,Success
SALE00437,2024-03-16,CUST002,PROD008,REP009,1,441.75,762.83,5,724.69,UPI,West,Success
SALE00438,2023-04-24,CUST062,PROD006,REP004,1,487.35,766.31,30,536.42,Wallet,East,Success
SALE00439,2023-10-18,CUST043,PROD004,REP010,1,291.71,459.62,5,436.64,Card,South,Success
SALE00440,2024-11-25,CUST003,PROD005,REP008,1,332.89,592.54,10,533.29,Card,North,Success
SALE00441,2024-11-25,CUST003,PROD013,REP007,1,232.47,275.82,30,193.07,Cash,North,Failed
SALE00442,2024-08-30,CUST115,PROD009,REP008,1,32.84,39.23,20,31.38,Card,East,Success
SALE00443,2024-05-13,CUST013,PROD014,REP007,1,306.04,400.52,25,300.39,NetBanking,East,Failed
SALE00444,2024-06-23,CUST012,PROD005,REP004,1,332.89,592.54,25,444.4,Wallet,East,Success
SALE00445,2024-11-14,CUST058,PROD003,REP011,1,77,134.12,25,100.59,UPI,West,Success
SALE00446,2023-11-12,CUST101,PROD001,REP008,2,701.54,823.66,15,700.11,Card,North,Success
SALE00447,2023-02-16,CUST115,PROD008,REP004,1,441.75,762.83,5,724.69,NetBanking,East,Success
SALE00448,2023-08-14,CUST047,PROD015,REP001,1,479.81,607.94,5,577.54,UPI,South,Success
SALE00449,2024-02-09,CUST013,PROD010,REP004,1,698.22,1141.87,0,1141.87,NetBanking,East,Success
SALE00450,2024-09-05,CUST003,PROD006,REP008,1,487.35,766.31,10,689.68,UPI,North,Success
SALE00451,2023-02-26,CUST049,PROD014,REP006,2,612.08,801.04,0,801.04,UPI,West,Success
SALE00452,2023-01-08,CUST029,PROD012,REP008,1,123.12,165.55,5,157.27,Card,North,Success
SALE00453,2023-07-29,CUST017,PROD001,REP008,1,350.77,411.83,10,370.65,NetBanking,North,Failed
SALE00454,2023-11-05,CUST090,PROD012,REP005,1,123.12,165.55,25,124.16,UPI,North,Success
SALE00455,2025-08-26,CUST003,PROD005,REP008,1,332.89,592.54,25,444.4,Card,North,Success
SALE00456,2023-08-05,CUST023,PROD003,REP008,1,77,134.12,20,107.3,Card,North,Success
SALE00457,2025-02-24,CUST001,PROD005,REP004,1,332.89,592.54,20,474.03,Card,East,Success
SALE00458,2023-05-21,CUST021,PROD008,REP012,1,441.75,762.83,15,648.41,UPI,South,Success
SALE00459,2025-02-21,CUST002,PROD007,REP011,1,597.82,1021.42,15,868.21,NetBanking,West,Failed
SALE00460,2023-09-19,CUST004,PROD005,REP008,2,665.78,1185.08,10,1066.57,Cash,North,Success
SALE00461,2023-10-24,CUST004,PROD004,REP004,2,583.42,919.24,25,689.43,Wallet,North,Success
SALE00462,2023-12-02,CUST038,PROD012,REP008,1,123.12,165.55,0,165.55,NetBanking,North,Success
SALE00463,2023-05-03,CUST046,PROD015,REP008,1,479.81,607.94,0,607.94,Cash,North,Success
SALE00464,2023-01-08,CUST032,PROD012,REP001,1,123.12,165.55,5,157.27,Wallet,South,Success
SALE00465,2024-05-24,CUST109,PROD005,REP002,1,332.89,592.54,25,444.4,Wallet,North,Success
SALE00466,2025-02-03,CUST013,PROD005,REP004,2,665.78,1185.08,20,948.06,NetBanking,East,Success
SALE00467,2024-03-16,CUST009,PROD005,REP008,1,332.89,592.54,0,592.54,NetBanking,North,Success
SALE00468,2023-06-29,CUST076,PROD003,REP008,1,77,134.12,0,134.12,Wallet,North,Success
SALE00469,2023-05-13,CUST006,PROD009,REP006,1,32.84,39.23,0,39.23,NetBanking,West,Success
SALE00470,2024-01-25,CUST109,PROD009,REP008,2,65.68,78.46,0,78.46,UPI,North,Success
SALE00471,2024-06-29,CUST001,PROD010,REP004,1,698.22,1141.87,25,856.4,NetBanking,East,Success
SALE00472,2024-12-21,CUST111,PROD010,REP006,2,1396.44,2283.74,30,1598.62,Cash,West,Success
SALE00473,2023-08-24,CUST002,PROD005,REP006,2,665.78,1185.08,15,1007.32,NetBanking,West,Success
SALE00474,2024-05-27,CUST083,PROD006,REP008,1,487.35,766.31,10,689.68,UPI,West,Success
SALE00475,2024-07-26,CUST027,PROD010,REP004,3,2094.66,3425.61,0,3425.61,Cash,East,Success
SALE00476,2025-05-03,CUST117,PROD006,REP004,1,487.35,766.31,25,574.73,UPI,East,Success
SALE00477,2024-11-15,CUST002,PROD005,REP009,2,665.78,1185.08,0,1185.08,NetBanking,West,Success
SALE00478,2025-04-05,CUST028,PROD006,REP008,2,974.7,1532.62,10,1379.36,Wallet,North,Success
SALE00479,2023-12-29,CUST111,PROD005,REP011,1,332.89,592.54,20,474.03,Cash,West,Success
SALE00480,2023-03-15,CUST026,PROD002,REP009,1,237.74,288.91,15,245.57,Card,West,Success
SALE00481,2024-02-11,CUST036,PROD013,REP002,3,697.41,827.46,30,579.22,NetBanking,West,Success
SALE00482,2025-06-01,CUST042,PROD013,REP007,1,232.47,275.82,25,206.86,Wallet,Central,Success
SALE00483,2025-01-29,CUST020,PROD005,REP008,1,332.89,592.54,25,444.4,Wallet,North,Success
SALE00484,2023-02-13,CUST036,PROD002,REP002,1,237.74,288.91,0,288.91,Cash,West,Success
SALE00485,2024-03-22,CUST032,PROD011,REP001,2,1068.36,1717.42,15,1459.81,NetBanking,South,Success
SALE00486,2023-01-20,CUST088,PROD005,REP012,3,998.67,1777.62,5,1688.74,Cash,South,Success
SALE00487,2024-04-15,CUST002,PROD006,REP011,1,487.35,766.31,10,689.68,Cash,West,Success
SALE00488,2025-08-01,CUST008,PROD002,REP001,2,475.48,577.82,15,491.15,UPI,South,Success
SALE00489,2023-03-21,CUST103,PROD005,REP006,1,332.89,592.54,0,592.54,NetBanking,South,Success
SALE00490,2025-06-01,CUST083,PROD012,REP006,4,492.48,662.2,5,629.09,NetBanking,West,Success
SALE00491,2023-11-17,CUST020,PROD012,REP008,1,123.12,165.55,10,149,Wallet,North,Success
SALE00492,2024-08-12,CUST035,PROD005,REP002,1,332.89,592.54,30,414.78,Cash,West,Success
SALE00493,2024-03-15,CUST008,PROD006,REP006,1,487.35,766.31,10,689.68,Wallet,South,Success
SALE00494,2024-08-10,CUST006,PROD003,REP011,1,77,134.12,5,127.41,Card,West,Success
SALE00495,2024-02-19,CUST021,PROD002,REP005,1,237.74,288.91,25,216.68,Wallet,South,Success
